frame,time_sec,kp0_x,kp0_y,kp0_c,kp1_x,kp1_y,kp1_c,kp2_x,kp2_y,kp2_c,kp3_x,kp3_y,kp3_c,kp4_x,kp4_y,kp4_c,kp5_x,kp5_y,kp5_c,kp6_x,kp6_y,kp6_c,kp7_x,kp7_y,kp7_c,kp8_x,kp8_y,kp8_c,kp9_x,kp9_y,kp9_c,kp10_x,kp10_y,kp10_c,kp11_x,kp11_y,kp11_c,kp12_x,kp12_y,kp12_c,kp13_x,kp13_y,kp13_c,kp14_x,kp14_y,kp14_c
880,29.3627,1056,176,0.74925,1056,176,0.724219,1048,168,0.848254,984,208,0.690243,976,288,0.191457,992,344,0.133342,1072,232,0.871847,1144,312,0.827646,1056,264,0.815233,1000,376,0.784791,1008,504,0.585579,984,696,0.565111,1072,384,0.62727,1056,512,0.272474,968,704,0.240669
885,29.5295,1056,176,0.785256,1056,168,0.76255,1048,168,0.874379,992,208,0.687504,984,288,0.192544,1040,280,0.142183,1072,240,0.863785,1144,312,0.79052,1056,264,0.814141,1008,376,0.752324,1008,504,0.562071,984,688,0.526279,1064,392,0.591739,1048,512,0.317075,976,704,0.288554
890,29.6963,1064,176,0.7784,1056,168,0.772266,1048,168,0.872708,1000,208,0.747837,992,288,0.286587,1080,304,0.237598,1064,232,0.865239,1128,304,0.835031,1056,256,0.831146,1016,376,0.773915,1008,496,0.561712,984,688,0.449787,1072,384,0.606823,1048,504,0.331019,976,696,0.293607
895,29.8632,1056,176,0.759557,1056,168,0.729816,1048,168,0.851965,992,208,0.724159,992,288,0.255074,1032,272,0.173871,1072,240,0.837832,1152,312,0.817696,1056,264,0.836893,1008,376,0.779867,1008,496,0.635359,984,688,0.510979,1080,384,0.628863,1056,512,0.316273,976,696,0.330113
900,30.03,1056,176,0.775701,1056,168,0.76295,1048,160,0.860756,992,208,0.743948,992,296,0.333681,1000,336,0.173223,1072,232,0.862972,1144,304,0.786962,1056,264,0.814715,1016,384,0.854879,1016,488,0.574109,984,696,0.52885,1088,384,0.681144,1128,376,0.293253,1152,512,0.205875
905,30.1968,1056,184,0.817032,1056,184,0.779905,1048,176,0.901124,992,224,0.766344,992,288,0.278489,1056,280,0.235907,1072,248,0.849288,1144,312,0.730089,1064,272,0.70619,1016,384,0.792544,1008,496,0.532218,984,704,0.47443,1088,392,0.606722,1056,520,0.208565,976,704,0.298881
910,30.3637,1064,184,0.823928,1056,176,0.777503,1048,176,0.918846,1000,216,0.759001,992,296,0.271482,1032,288,0.211662,1072,248,0.864708,1144,320,0.739311,1064,272,0.785357,1016,384,0.768202,1000,496,0.489232,984,704,0.416075,1072,392,0.625003,1040,512,0.434068,976,704,0.424536
915,30.5305,1056,184,0.813792,1056,176,0.780165,1048,168,0.890579,992,224,0.765507,1000,304,0.308633,1064,344,0.218357,1080,248,0.848929,1136,312,0.798611,1064,272,0.834895,1016,384,0.854653,1000,488,0.654228,984,688,0.569226,1080,392,0.697725,1056,512,0.370383,976,696,0.401475
920,30.6973,1056,184,0.783417,1056,176,0.75137,1048,168,0.893355,1000,216,0.781618,1000,280,0.246538,1080,288,0.272527,1080,248,0.806485,1144,312,0.765724,1064,272,0.690461,1016,376,0.780078,1000,496,0.57647,984,696,0.557996,1080,392,0.669524,1048,512,0.423548,976,688,0.378542
925,30.8642,1056,184,0.760678,1056,176,0.749927,1048,168,0.874183,1000,216,0.803852,992,288,0.261221,1056,280,0.268989,1080,248,0.813336,1144,320,0.740547,1064,272,0.767102,1008,384,0.825458,1000,488,0.628149,984,696,0.680741,1088,384,0.685882,1056,512,0.185607,976,704,0.198593
930,31.031,1056,184,0.752636,1048,176,0.687946,1048,176,0.837626,984,224,0.705246,976,288,0.297884,1032,280,0.213998,1072,248,0.815705,1136,312,0.760366,1056,272,0.730483,1008,376,0.742859,1000,488,0.631708,984,696,0.664587,1080,384,0.589009,1048,488,0.137238,976,696,0.181634
935,31.1978,1056,184,0.779895,1056,176,0.745523,1048,176,0.865442,984,224,0.787329,1000,296,0.358177,1032,280,0.41608,1080,248,0.860757,1136,312,0.722594,1064,272,0.709927,1008,376,0.740636,1008,480,0.551984,984,688,0.525244,1080,384,0.611166,1056,504,0.183736,976,688,0.188474
940,31.3647,1064,192,0.87255,1056,184,0.828955,1056,184,0.913991,976,232,0.849903,976,288,0.296721,1024,296,0.203094,1088,248,0.932927,1136,320,0.772202,1048,264,0.751607,1008,384,0.723024,1008,504,0.4981,984,688,0.410501,1088,400,0.599885,1056,528,0.268802,976,696,0.267304
945,31.5315,1064,200,0.868515,1056,184,0.843475,1056,184,0.899657,976,240,0.851864,1000,328,0.424654,1072,344,0.3111,1088,248,0.898972,1128,328,0.760578,1056,272,0.778682,1008,384,0.740759,1008,512,0.495805,984,696,0.438016,1080,392,0.629978,1056,520,0.230749,976,696,0.221737
950,31.6983,1064,184,0.824806,1056,176,0.795133,1056,176,0.858564,976,232,0.819264,912,120,0.375587,976,160,0.322064,1088,248,0.908896,1136,328,0.758066,1056,272,0.817289,1000,392,0.73613,992,488,0.506764,984,696,0.477054,1080,400,0.577514,1048,512,0.261164,976,696,0.318125
955,31.8652,1056,200,0.834672,1056,192,0.778766,1040,184,0.861545,984,232,0.752289,968,288,0.221301,1056,264,0.173757,1088,256,0.847644,1112,312,0.609473,1064,280,0.575601,1016,392,0.685125,1000,504,0.370515,976,688,0.154293,1096,392,0.501452,1152,392,0.228638,1152,512,0.154139
960,32.032,1064,192,0.883907,1064,184,0.820979,1056,176,0.924421,984,240,0.862409,1000,320,0.39635,1040,296,0.287603,1080,256,0.835162,1136,328,0.72759,1056,272,0.784111,1008,384,0.775398,1000,488,0.432032,984,688,0.643376,1088,400,0.639545,1056,512,0.187931,968,680,0.139016
965,32.1988,1064,184,0.809255,1056,176,0.758999,1048,176,0.880919,984,216,0.777122,920,184,0.273262,968,152,0.283573,1080,248,0.86519,1128,320,0.721383,1056,272,0.822293,1008,384,0.777285,1000,496,0.595783,984,688,0.572145,1088,392,0.613952,1128,488,0.146756,976,696,0.141841
970,32.3657,1048,184,0.653566,1048,176,0.652037,1048,176,0.706497,976,224,0.802336,928,160,0.316534,1032,248,0.223303,1088,256,0.914728,1152,336,0.682418,1064,280,0.799812,1008,384,0.832013,1000,496,0.67757,984,688,0.706482,1096,392,0.705601,1152,376,0.743935,1176,560,0.600653
975,32.5325,1048,184,0.723342,1048,176,0.698656,1040,176,0.826442,968,224,0.779613,928,168,0.3556,984,160,0.270061,1088,256,0.879983,1136,328,0.667875,1056,272,0.781904,1016,384,0.767902,1000,496,0.617241,984,688,0.664059,1096,392,0.64237,1144,392,0.235036,1184,568,0.219352
980,32.6993,1048,200,0.633563,1048,192,0.616315,1040,184,0.62635,984,224,0.768679,1008,152,0.278684,1016,176,0.205417,1088,264,0.791242,1112,312,0.61425,1064,280,0.587009,1008,384,0.673963,992,496,0.568291,984,680,0.46334,1088,392,0.579972,1040,496,0.21606,976,696,0.123442
985,32.8662,1056,208,0.75619,1056,200,0.730469,1048,192,0.730309,992,232,0.73677,936,216,0.164183,1048,272,0.21776,1088,256,0.818444,1112,312,0.623354,1056,280,0.557086,1016,384,0.750559,992,496,0.565956,984,688,0.461659,1088,384,0.671687,1056,496,0.236838,968,688,0.150801
990,33.033,1048,208,0.691444,1056,200,0.660335,1040,200,0.647229,992,232,0.652827,944,200,0.199072,1080,248,0.214114,1096,256,0.774558,1112,304,0.643147,1056,280,0.576301,1016,384,0.75072,992,496,0.543554,984,680,0.29668,1096,384,0.663136,1056,496,0.188695,976,704,0.105422
995,33.1998,1040,200,0.481468,1048,192,0.471302,1032,184,0.447618,992,224,0.478061,944,216,0.148398,1024,264,0.134533,1080,248,0.570173,1096,296,0.57415,1064,280,0.471077,1008,376,0.480435,992,504,0.307296,0,0,0,1072,384,0.442143,1056,504,0.129803,0,0,0
1000,33.3667,1048,200,0.564264,1048,192,0.546559,1032,184,0.529548,992,224,0.578663,936,200,0.17598,1040,264,0.173641,1080,248,0.659382,1104,296,0.630277,1064,280,0.515703,1008,368,0.595303,1000,504,0.412004,984,648,0.138299,1080,384,0.568898,1056,496,0.196833,0,0,0
1005,33.5335,1056,216,0.415844,1056,208,0.387312,1048,208,0.360573,1016,248,0.433058,968,272,0.167797,1040,280,0.170396,1096,264,0.571008,1104,304,0.619962,1056,272,0.473461,1016,384,0.483422,1000,512,0.229695,0,0,0,1072,392,0.359372,0,0,0,0,0,0
1010,33.7003,1056,224,0.304899,1064,224,0.288767,1064,232,0.24775,1024,248,0.296524,1064,312,0.162946,1048,280,0.155818,1096,272,0.433346,1096,296,0.559887,1056,272,0.424288,1024,368,0.315169,0,0,0,0,0,0,1056,392,0.234853,0,0,0,0,0,0
1015,33.8672,1056,224,0.320368,1064,224,0.301407,1072,240,0.265766,1024,248,0.308692,1064,312,0.157379,1048,280,0.14396,1096,280,0.467033,1096,296,0.573394,1056,272,0.449058,1024,384,0.342478,0,0,0,0,0,0,1048,400,0.253872,0,0,0,0,0,0
1020,34.034,1056,216,0.38502,1056,208,0.362811,1048,200,0.334756,1016,240,0.388845,984,184,0.145684,1040,272,0.135778,1096,264,0.48911,1096,296,0.542702,1056,272,0.435418,1016,368,0.376835,1008,504,0.10232,0,0,0,1056,384,0.279402,0,0,0,0,0,0
1025,34.2008,1056,216,0.410572,1064,216,0.392573,1048,208,0.360876,1024,248,0.39989,992,272,0.126909,1048,280,0.158289,1096,272,0.492529,1104,304,0.521702,1056,272,0.412343,1024,368,0.382354,0,0,0,0,0,0,1064,384,0.300455,0,0,0,0,0,0
1030,34.3677,1072,232,0.392178,1072,224,0.35736,1072,232,0.346946,1032,248,0.393802,1000,192,0.136198,1048,280,0.149701,1104,272,0.479469,1104,304,0.479577,1056,272,0.414504,1016,376,0.370196,0,0,0,0,0,0,1064,392,0.263676,0,0,0,0,0,0
1035,34.5345,1056,224,0.246154,1072,232,0.23795,1040,208,0.229741,1016,248,0.23182,0,0,0,1048,280,0.117095,1088,272,0.273777,1104,304,0.390154,1064,272,0.356385,1016,360,0.287953,0,0,0,0,0,0,1064,384,0.189505,0,0,0,0,0,0
1040,34.7013,1080,240,0.358463,1080,232,0.331925,1072,232,0.319617,1024,248,0.351766,992,192,0.128571,1048,280,0.161925,1096,272,0.406456,1112,312,0.463336,1072,280,0.37101,1016,360,0.380252,0,0,0,0,0,0,1072,384,0.322293,0,0,0,0,0,0
1045,34.8682,1080,240,0.434439,1080,240,0.4142,1072,232,0.402113,1048,264,0.324309,1048,312,0.147291,1064,280,0.207655,1112,288,0.427435,1144,344,0.314937,1088,296,0.249983,1024,384,0.328624,0,0,0,0,0,0,1072,400,0.2533,0,0,0,0,0,0
1050,35.035,1056,216,0.525725,1064,216,0.506749,1040,200,0.485769,1000,240,0.565435,992,312,0.182111,1056,280,0.27794,1096,272,0.60808,1104,296,0.573855,1088,288,0.400452,1008,376,0.549609,904,88,0.255168,0,0,0,1080,392,0.453363,1120,424,0.174797,1144,520,0.107308
1055,35.2018,1056,208,0.587341,1056,208,0.567505,1048,200,0.545643,992,224,0.574365,920,120,0.234298,1008,152,0.246484,1088,264,0.643312,1112,304,0.59652,1080,288,0.388104,1000,376,0.466326,896,88,0.299885,0,0,0,1064,392,0.356173,0,0,0,0,0,0
1060,35.3687,1056,208,0.613407,1064,208,0.601673,1048,200,0.550561,1000,232,0.644619,1016,168,0.255096,1080,248,0.291557,1096,264,0.72464,1104,296,0.637167,1080,280,0.425088,1016,376,0.616079,992,488,0.35479,992,584,0.195509,1088,384,0.559215,1128,392,0.26388,1152,528,0.295134
